category,type,part_number,title,price,upc,weight,length,width,height,primary_site,manufacturer
Part,Cleaners,JV205,JET VAC TUNE UP KIT ,145.55,807318002319,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV206,JET VAC OVERHAUL KIT ,225.6,807318002326,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV207,WHEEL KIT FOR JET VAC ,6.04,788379704674,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV21,TIRE 2-PK ,3.38,807318002371,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV22,4 PK HUBS FOR TIRES ,3.86,807318002395,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV24APC,SCREEN FOR WALL FTG AUTO POOL CLNRS,5.3,788379704698,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV29,GASKET FUNNEL ADPT ,3.65,807318002463,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV2B,DEFLECTOR ASY ,13.11,807318002487,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV2C,SHELL JETVAC COMPL ,82.74,807318002524,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV3,CONN VENTURI SHELL ,4.98,807318002593,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV30,ADPT FUNNEL ,32.87,807318002616,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV31,BAG MESH REG W/LKRNG BLU ,17.35,807318002647,N/A,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV32,BAG FINE SILT W/LKRNG ,17.35,807318002678,0.2,0.24,0.24,0.24,R,Pentair
Part,Cleaners,JV39,SCREW S/S WHEEL ,0.95,807318002739,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV4,SHELL FLOAT HSG ,29.23,807318002760,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV40,SCR 6/32x7/16 PHL PS SS ,1.93,807318002784,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV41,SCR FOR ROLLER ARM ,0.95,807318002814,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV43,SCR 3PK FOR NOSE WHEEL & FRONT & SS WHEEL,0.7,807318002852,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV44,2 PK SCR FOR PUSHER JET NOZZLE HLDR,0.44,807318002876,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV45,5PK NUTS FOR SS & FRNT WHEEL BTM PLT,1.74,807318002890,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV46,5PK SCR FOR BTM PLT ,1.17,807318002913,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV48,SCR 2PK FOR BACK WHEELS ,0.53,807318002944,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV49,MENDER HOSE SLV ,1.2,807318002968,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV4B,BSHG ADJ FOR SHELL FLOAT CVR,1.41,807318002975,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV5,BTM PLT W/NOZ SHF T SCR ,59.63,807318003002,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV50,DCONN SWV COMP W/BARB ,22.72,807318003026,1,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV501,HOSE 2' FEED 1ST SEC WHT ,4.12,807318003040,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV502,HOSE FDR 14'2ND SEC DBLU ,25.33,807318003064,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV503,HOSE FDR 16'3RD SEC LBLU ,29.26,807318003095,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV504C,HOSE FDR COMPL WALL TO HEAD,146.02,807318003125,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV52,HOSE SWEEP COMPL ,30.2,807318003149,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV53,SLEEVE HOSE ,2.29,807318003170,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV54,RINGS ROLLER 5PK ,11.32,807318003187,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV55,COLLAR HOSE JET ,1.85,807318003200,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV56,JET HOSE ,2.24,807318003217,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV57,FLOAT ,2.78,807318003224,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV5C,PLATE BTM COMP W/GEARS ,80.78,807318003293,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV6,SHAFT 3PK ,9.31,788379805227,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV61,LKWSHR ROLLER ARM 2PK ,2.45,807318003309,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV62,WHEELS SIDE COMP 2PK ,8.47,807318003330,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV63,HOLDER SIDE WHEEL 2PK ,4.67,807318003361,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV64,WHEELS SIDE 2PK ,4,807318003385,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV7,GEARS 4PK ,23.33,807318003439,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV8,PROPELLER ,5.06,807318003446,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JV9,SPACER ,2.01,807318003460,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JVP8,TESTER PRESS L/GAUGE ,12.03,807318003514,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JVW1,FTG WALL 90DEG PS COMPL ,18.71,807318003538,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JVW13,STAND DECK QDCONN SWVL ,20.5,788379704704,N/A,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JVW1A,FTG WALL COMPL JETVAC ,31.11,788379693114,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JVW2,SCREEN OLD STYL WALL FTG ,5.34,788379693169,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JVW22,FTG WALL JETVAC BAGGED ,18.43,788379693145,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JVW22APC,FTG WALL JETVAC BAGGED ,22.52,788379704728,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,JVW3,"FTG WALL L/SCRN 90DEG 1.5""",17.11,807318003743,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,K01200,"HOSE SET 12PK 40"" BLUE ",89.66,788379692957,9.2,8.5,6.5,41,E,Pentair
Part,Cleaners,K01213,HOSE SET 12 PK 40IN ,86.89,788379782870,8,40.5,8,6.5,E,Pentair
Part,Cleaners,K1070,LOW FLOW KIT (KREEPY KRAULY),37.5,788379693022,0.72,7,5,3,E,Pentair
Part,Cleaners,K12004,AUTO REG VLV WHT ,32.98,718705520012,0.01,6.25,3.5,0.5,E,Pentair
Part,Cleaners,K12041,VLV CONE KIT (E-Z) ,4.88,718705220011,0.1,7,5,2,E,Pentair
Part,Cleaners,K12054,HOSE WEIGHT KIT (BLUE) ,7.21,718705120014,0.12,4,5,1.25,E,Pentair
Part,Cleaners,K12055,BODY MAIN KIT 1994 ,123.5,718705120021,8,10,5,5.5,E,Pentair
Part,Cleaners,K12056C,CONE/BRG SWIVEL KIT ,7.42,718705120823,0.1,7,4,2.25,E,Pentair
Part,Cleaners,K12059,FOOT PAD KIT ,12.88,718705120069,0.26,6.5,7,0.75,E,Pentair
Part,Cleaners,K12065,WALL CLIMB ADJTR KIT ,4.85,718705120120,0.1,9,5,1.5,E,Pentair
Part,Cleaners,K12068,"VAC PLUS II PLATE 7 1/4"" ASY COMPLETE",17.56,718705120151,0.42,7.25,7.25,2.25,E,Pentair
Part,Cleaners,K12070,VAC PLUS PLATE AND EXT. RING KIT ASY COMPLETE,26.78,718705120168,0.66,8.25,8.25,3,E,Pentair
Part,Cleaners,K12076,VAC PLUS II LOCKING BAR KIT,14.2,718705120199,0.16,5.5,3.5,1.25,E,Pentair
Part,Cleaners,K12078,CONNECTOR KIT 45 DEGREE V.P. II,6.8,718705120212,0.1,6,4,1.5,E,Pentair
Part,Cleaners,K12079,ADPTR THREADD COMPRESSION VPII,4.01,718705120229,0.1,6,4,2,E,Pentair
Part,Cleaners,K12087,SWVL BEARING WSHR KIT ,2.32,718705121202,0.01,6,4,0.25,E,Pentair
Part,Cleaners,K12097,HOSE CONNECTOR KIT 90 DEGREE,10.31,718705121226,0.12,3.25,3.25,1.75,E,Pentair
Part,Cleaners,K121110,"HOSE CONE KIT 2"" ",8.75,718705120748,0.12,2.75,2.75,2.5,E,Pentair
Part,Cleaners,K121240,HOSE CONNECTOR KIT ,3.47,718705120755,0.06,3.75,2.25,2.25,E,Pentair
Part,Cleaners,K12140,WING KIT SET (BLUE) ,21.18,718705120304,0.4,6.75,3.5,1.75,E,Pentair
Part,Cleaners,K121400,BUMPER ROLLER D KIT ,15.75,718705120779,0.26,22.5,1.5,1,E,Pentair
Part,Cleaners,K12142B,IN-LINE BLDR VLV KIT (Y2K) ASSY COMPLETE,21.97,718705121219,0.26,6.5,2.5,2.5,E,Pentair
Part,Cleaners,K12155,BODY MAIN KIT KK 297 ,123.5,718705121257,0.56,9,5.5,7.5,E,Pentair
Part,Cleaners,K12156,KK SWVL HEAD ASY KIT (297),28.74,718705121158,0.38,8,8,4,E,Pentair
Part,Cleaners,K12156C,KIT SWVL CONE & BEARING (297),7.42,718705121271,0.1,7,5,2.5,E,Pentair
Part,Cleaners,K12157,DIVE FLOAT ASY KIT KK (285),31.53,718705121264,0.44,13,8,4.75,E,Pentair
Part,Cleaners,K12158,WEIGHT HOLDER KIT KK (285),26.68,718705121288,0.7,5.5,4.12,4,E,Pentair
Part,Cleaners,K12160,WING KIT KK (297) ,16.57,718705121141,0.16,7.5,7.5,14.5,E,Pentair
Part,Cleaners,K12161,BMPR STRAP KIT KK 285/297,15.75,718705121196,0.24,24.25,1.12,1.75,E,Pentair
Part,Cleaners,K12162,VPII ASY COMPLETE W/VLV ,82.31,718705120335,1.54,12.5,12,9.5,E,Pentair
Part,Cleaners,K121620,WIRE DIV KIT ASY COMPLETE,9.85,718705130082,0.14,6,4,2,E,Pentair
Part,Cleaners,K12163,DRIVE TUBE KIT KK (285) ,8.64,718705121189,0.4,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12164,FLOAT RESTRICTOR KIT (285),4.23,718705121240,0.01,5,3,0.5,E,Pentair
Part,Cleaners,K121680,EYEBALL DIV KIT ,3.59,718705120809,0.01,10,6,1.5,E,Pentair
Part,Cleaners,K121683,EYEBALL DIV RING KIT ,2.17,718705120816,0.02,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12182,BAF PLATE KIT KK 297 ,4.95,718705121172,0.01,4,2,0.5,E,Pentair
Part,Cleaners,K12185,WING HINGE KIT (SET) ,4.29,718705120359,0.02,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12330,LADDER GUARD KIT SNAP LOCK COMPLETE,17.4,718705130075,0.44,43.5,2.75,2.75,E,Pentair
Part,Cleaners,K12411,HSG MAIN/SHAFT/WEIGHT/ FLOAT/INSERT KIT KRUISER,158.73,788379743291,0.01,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12412,LID/LOCK KIT KRUISER ,6.69,788379743321,0.1,6.25,2.25,2.25,E,Pentair
Part,Cleaners,K12413,"SEAL VACUUM 18""KIT KRUISER",40.22,788379743277,1,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12414,KIT NUT/PIPE/WSHR/PTFE WASHER KRUISER,8.12,78837974338,0.01,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12415,OSCILLATOR/RETRACTABLE MEMBER KIT KRUISER,12.32,788379743345,0.01,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12416,PAD FOOT KIT KRUISER ,8.9,788379743307,0.24,5.5,5.5,1.5,E,Pentair
Part,Cleaners,K12417,BUMPER SET HORIZONTAL/ VERTICAL KRUISER,9.41,788379743314,0.26,12,2,2,E,Pentair
Part,Cleaners,K12441,HSG KIT KK CLNR ,49.29,788379852771,4.26,16,16,28,E,Pentair
Part,Cleaners,K12442,SEAL KIT KK CLNR ,25.06,788379852788,1.79,13,13,13,E,Pentair
Part,Cleaners,K12443,INTERNALS KIT KK CLNR ,27.8,788379852795,1.18,6,6,10.5,E,Pentair
Part,Cleaners,K12444,SWIVEL KIT KK CLNR ,33.05,788379852801,0.85,6,6,10.5,E,Pentair
Part,Cleaners,K12450,KIT FOOTPAD KK CLNR ,7.58,788379852818,0.33,6,6,10.5,E,Pentair
Part,Cleaners,K12451,BUMPER KIT KK CLNR ,18.86,788379852825,1.26,13,13,13,E,Pentair
Part,Cleaners,K12454,WEIGHT HOSE KRUISER 301C ,6.75,788379743260,1,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12458,WHEEL DEFLECTOR KRUISER ,9.21,788379744120,0.01,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12465,HOSE SLV PROTECTOR KIT KRUISER,3.02,788379743352,0.05,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12500,SNAP LOCK KIT ,23.23,718705120990,0.12,2.87,2.5,1.5,E,Pentair
Part,Cleaners,K12649,BAFFLE PLATE KIT EX AV AVS,4.95,718705220028,0.01,4.5,3,0.75,E,Pentair
Part,Cleaners,K12650,BODY MAIN EZ ,110.31,718705220035,0.01,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12651,SEAL KIT AG ,45.12,718705220042,1.3,16.25,16.25,0.75,E,Pentair
Part,Cleaners,K12653,SWIVEL HEAD KIT E-Z ,22.16,718705220066,0.24,6.75,4,3.25,E,Pentair
Part,Cleaners,K12653C,SWIVEL CONE AND BEARING KIT E-Z,3.34,718705220127,0.06,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12654,DRIVE TUBE KIT E-Z ,5.46,718705220073,2,17.25,1.25,1.25,E,Pentair
Part,Cleaners,K12654DB,DRIVE TUBE KIT ROYAL BLUE,6.6,718705420084,0.01,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12655,BUMPER STRAP KIT EZ COMPLETE,15.75,718705220080,0.62,24.5,1.5,1.25,E,Pentair
Part,Cleaners,K12655W,BUMPER STRAP KIT WHT W/WT ASY COMPLETE,15.75,718705420060,0.62,24.5,1.5,1.25,E,Pentair
Part,Cleaners,K12656A,FLOAT ASY KIT KREEPY KADET COMPLETE,29.98,718705420077,0.16,10.5,2.87,3,E,Pentair
Part,Cleaners,K12657,HOSE WEIGHT KIT E-Z ,11.09,718705220097,0.38,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12658,GUIDE WHEEL KIT ROYAL BLUE,13.71,718705420015,0.3,15,15,1.5,E,Pentair
Part,Cleaners,K12661,SKIRT KIT KREEPY KADET ,14.11,718705420039,0.02,14,8,1,E,Pentair
Part,Cleaners,K12667,SEAL PLEATED KIT DARK BLUE,45.12,718705420138,1.32,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12866,SEAL FLOWER KIT ,45.12,718705120618,1.02,14,16,N/A,E,Pentair
Part,Cleaners,K12885,SEAL PLEATED KIT ,45.12,718705120625,1.3,16,17,1,E,Pentair
Part,Cleaners,K12895,SEAL STARFISH KIT 285 ,45.12,718705121134,1.02,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K12896,SEAL PLEATED KIT BLUE UNIVERSAL 285,45.12,718705121165,1.28,16.5,16.25,0.75,E,Pentair
Part,Cleaners,K21104,"HOSE SECTION 40""BLUE F/F KREEPY",6.94,788379739218,2,12.75,13,7.5,E,Pentair
Part,Cleaners,K21120,"HOSE 48"" 20 PAK (WHITE) ",159.92,718705120953,17.85,10,49,8.5,E,Pentair
Part,Cleaners,K21205,"HOSE SECTION 40"" (Blue) M/F Kreepy",6.95,788379693008,0.62,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K21220,"HOSE 20 PAK 40"" BLUE ",141.92,718705120960,15.18,8.5,49.5,10.5,E,Pentair
Part,Cleaners,K21241,"HOSE 4"" FEMALE/FEMALE SECTION WHITE",3.91,718705000019,0.14,4,1.75,1.75,E,Pentair
Part,Cleaners,K50656,"HOSE SET 12 PAK 32"" (BLUE)",71.97,788379692971,7.5,N/A,N/A,N/A,E,Pentair
Part,Cleaners,K70081,FLOW VALVE (KK) (TEAL) (1994 MODEL),10.89,788379693039,0.16,3.75,1.75,1.62,E,Pentair
Part,Cleaners,K70181,FLOW VALVE (KK) (PURPLE) (2000 MODEL),10.89,718705001795,0.16,1.5,2,4,E,Pentair
Part,Cleaners,L01L,LEAF BASKET COMPLETE ,47.11,807318003996,7,N/A,N/A,N/A,R,Pentair
Part,Cleaners,L01S,SHROUD ,29.03,807318004016,N/A,N/A,N/A,N/A,R,Pentair
Part,Cleaners,L02,HARNESS FOR LEAF BASKET ,8.63,807318004023,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,L09,LEAF BASKET W/HARNESS ,20.05,807318004061,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,L205,TUNE UP KIT BLUE ,211.1,807318004306,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,L205P,KIT TUNE UP ,87.4,807318004313,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,L209R,HOSE BOX LETRO SWEEP I W/RR-C,300.1,807318004344,17,N/A,N/A,N/A,R,Pentair
Part,Cleaners,L79BL,REPLACEMENT HEAD - BLUE ,110.83,788379693091,3,N/A,N/A,N/A,R,Pentair
Part,Cleaners,L91001017,KIT BELT 1017 380-360 ,14.59,807318004702,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LA15,BAG REG MESH COMP PKG ,20,807318005181,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LA16,BAG SILT REUSE COMP PKG ,12.83,807318005204,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LA45,KIT FLOAT ARM REPAIR ,8.36,807318005532,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LBB91001108,BEARING HEX BAGGED ,3.68,807318005792,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LC115,KIT ELBW TURBINE CVR C115 CO 180,3.14,788379690991,0.05,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LC36,AXLE SWNG W/TEE BRKT ,6.26,807318005938,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LC6,WHEEL LARGE ,6.1,807318006003,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LC6LSA,TIRE SUCTION CUP ,10.23,807318006041,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD026,COVER WEIGHT ,3.28,807318006188,N/A,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD03A,HOSE FEEDER 6' WHT REINF ,13.71,807318006195,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD03C,HOSE FEEDER 16' CLR ,12.4,807318006218,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD03L,LINE FEED FIRST SECTION W/FLOAT & FTG,43.32,807318006232,N/A,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD09,SCREEN FINGER ,6.55,807318006270,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD10,WASHER HOSE 2PK ,0.56,807318006300,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD15,RETAINER FLOAT ,1.08,807318006348,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD24,ORING LD22/LD23 4PK ,0.85,807318006393,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD27,WEIGHT FEED HOSE COMP ,19.98,807318006430,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD30,RETAINER WEIGHT ,0.98,807318006454,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD41,SWIVEL QUICK DISCONN ,10.78,807318006485,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LD45,HOSE FEED 10' WHT HARD ,12.17,807318018006,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LF01,FLOAT LARGE (OBLONG) ,5.92,807318006874,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LF12,FLOAT ARM GROMMET ,1.41,807318006942,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LF21,FLOAT ARM CONNECTOR W/F0 7 O-RING,6.42,807318006959,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LF22,FLOAT ARM SS 3/4 INCH ,31.21,807318006973,2,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LF24,O-RING  -012  2-PK ,0.8,807318006997,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG01BL,TOP SHELL BLUE ,40.66,807318007017,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG02,BOTTOM SHELL BLUE ,60.63,807318007024,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG04,WASHER FLAT PLATED ,1.37,807318007031,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG06,HOUSING NUT PLATED ,2.44,807318007048,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG08,SPACER - SS ,0.38,807318007055,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG09W,HOUSING TIRE (WIDE TRACK ),5.69,807318007062,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG10,2 PACK-SCREW FOR JV3 CON NECTOR,0.74,807318007086,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG10A,GEAR HOUSING SCREWS-5 PK ,2.13,807318007116,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG12,O-RING FOR GEAR AXLE  2- PK,0.8,807318007130,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG13,WALL HOSE CONNECTOR (C) W/GROMMET - O-RING,10.83,807318007154,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG14,FLOOR HOSE CONNECTOR W/G ROMMET - O-RING,17.15,807318007185,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG15A,SCREW THUMB 2PK ,4.66,807318007215,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG16A,SPRING COMPRESSION 2PK ,1.1,788379693206,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG17,GROMMET - WALL HOSE CONN ECTOR,1.53,807318007277,N/A,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG18,GROMMET - FLOOR HOSE CON NECTOR,1.53,807318007284,N/A,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG21C,VALVE DRIVE JET - COMP W /O-RING,16.58,807318007291,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG26L,GEAR AXLE - BLUE - COMPL ETE,25.91,807318007338,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG27,GEAR HOUSING W/ACCESSORY PART,52.72,807318007352,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG272,INTERNAL MOTOR W/GEARS F OR AR2,92.36,807318007369,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG27B,INTERNAL MOTOR W/GEARS - LETRO,67.35,807318007376,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG28A,GEAR HOUSING COVER ,21.89,807318007383,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG29,GASKET FOR G28A ,1.9,807318007390,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG30B,LOWER BEARING W/O-RING ,4.07,807318007413,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG31,AXLE & IMPELLER THRUST B EARING,2.84,807318007437,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG32,O-RING FOR LOWER BEARING - 122,0.98,807318007451,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG33C,TURBINE WHEEL FOR G35B ( LETRO),20.47,807318007475,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG35B,2 PACK-WHEEL BEARING ,8.42,807318007505,1,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG35C,BEARING HOLDER (LETRO) ,3.63,807318007543,N/A,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG36L,VALVE GEAR - BLUE (LETRO ),13.38,807318007574,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG39,TILE RINSER - COMPL W/G4 9 SCREW,3.86,807318007598,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG44,JAM NUT SS ,0.92,807318007635,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG45,BAG DISPOS SND/SLT 4PK ,4.11,807318007659,N/A,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG47,SPINNER WASHER ,0.35,807318007680,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG49,SCR TILE RINSER ,0.39,807318007697,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG50,REPAIR KIT - FRANCE ,5.41,788379704834,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG51C,ADJUSTMENT SCREW ,1.53,807318007741,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG55,FLOAT SWEEP HEAD STYROFM ,11.02,807318007758,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LG63A,BOTTOM SHELL EXTENSION ,11.33,807318007765,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LH05F,FLOOR SWEEP HOSE ,22.49,807318007789,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LH05FR,FLOOR SWEEP W/ROLLER RIN G,34.33,807318007796,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LH05W,WALL SWEEP HOSE ,19.66,807318007819,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LH05WR,WALL SWEEP HOSE W/ ROLLE R RING,34.99,807318007826,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LH10,STOP RINGS -SS ,0.8,807318007901,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LH15,FLOOR HOSE COMPLETE W/FI TTINGS,46.17,807318007932,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LH15R,FLOOR HOSE COMPLETE W/FI TTINGS & ROLLER RING,36.06,807318007956,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LH16,WALL HOSE COMPLETE W/FIT TINGS,39.58,807318007970,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LH16R,WALL HOSE COMPELTE W/FIT TINGS & ROLLER RING,30.92,807318007994,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LJ27,QUICK DISCONNECT FOR SWE EP HOSE,9.48,807318008038,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LL10PM,BACK UP VALVE - PLATINUM - GREY,39.76,807318018778,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LL12PM,BACKUP VALVE LID - PLATINUM - GREY,11.68,807318018792,N/A,N/A,N/A,N/A,S,Pentair
Part,Cleaners,LL205,LEGEND TUNE UP KIT ,146.45,807318008588,0.01,N/A,N/A,N/A,R,Pentair
Part,Cleaners,LL205N,TUNE UP KIT FOR 4 WHEEL LEGEND,141.13,807318008595,0.01,N/A,N/A,N/A,R,Pentair
