Part/WG,Category,part_number,title,price,upc,weight,length,width,height,Primary Site,,
Whole Good,Water Features,581402FRSBF,WTRFALL RAIN SR 2' S BF , 559.69 ,788379755089,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FRW,WTRFALL RAIN SR 2' W , 315.76 ,788379754570,8.000,24.00,13.00,4.000,R,,
Whole Good,Water Features,581402FRWBF,WTRFALL RAIN SR 2' W BF , 349.64 ,788379754587,8.000,24.00,13.00,4.000,R,,
Whole Good,Water Features,581402FRZ,WTRFALL RAIN SR 2' Z , 424.18 ,788379754877,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FRZBF,WTRFALL RAIN SR 2' Z BF , 458.06 ,788379754884,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FSB,WTRFALL SH SR 2' B , 336.09 ,788379754754,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FSBBF,WTRFALL SH SR 2' B BF , 369.97 ,788379754761,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FSG,WTRFALL SH SR 2' G , 234.45 ,788379754655,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FSGBF,WTRFALL SH SR 2' G BF , 268.33 ,788379754662,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FSP,WTRFALL SH SR 2' P , 437.72 ,788379754952,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FSPBF,WTRFALL SH SR 2' P BF , 471.61 ,788379754969,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FSS,WTRFALL SH SR 2' S , 437.72 ,788379755058,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FSSBF,WTRFALL SH SR 2' S BF , 471.61 ,788379755065,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FSW,WTRFALL SH SR 2' W , 234.45 ,788379754556,8.000,24.00,13.00,4.000,R,,
Whole Good,Water Features,581402FSWBF,WTRFALL SH SR 2' W BF , 268.33 ,788379754563,8.000,24.00,13.00,4.000,R,,
Whole Good,Water Features,581402FSZ,WTRFALL SH SR 2' Z , 336.09 ,788379754853,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581402FSZBF,WTRFALL SH SR 2' Z BF , 369.97 ,788379754860,8.000,24.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403ARB,WTRARC RAIN SR 3' B , 506.84 ,788379755379,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403ARBBF,WTRARC RAIN SR 3' B BF , 540.73 ,788379755386,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403ARG,WTRARC RAIN SR 3' G , 398.43 ,788379755294,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403ARGBF,WTRARC RAIN SR 3' G BF , 432.31 ,788379755300,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403ARP,WTRARC RAIN SR 3' P , 615.26 ,788379755539,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403ARPBF,WTRARC RAIN SR 3' P BF , 649.14 ,788379755546,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403ARS,WTRARC RAIN SR 3' S , 615.26 ,788379755614,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403ARSBF,WTRARC RAIN SR 3' S BF , 649.14 ,788379755621,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403ARW,WTRARC RAIN SR 3' W , 398.43 ,788379755218,12.00,36.00,13.00,4.000,R,,
Whole Good,Water Features,581403ARWBF,WTRARC RAIN SR 3' W BF , 432.31 ,788379755225,12.00,36.00,13.00,4.000,R,,
Whole Good,Water Features,581403ARZ,WTRARC RAIN SR 3' Z , 506.84 ,788379755454,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403ARZBF,WTRARC RAIN SR 3' Z BF , 540.73 ,788379755461,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FCB,WTRFALL CUR SR 3' B , 472.96 ,788379755355,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FCBBF,WTRFALL CUR SR 3' B BF , 506.84 ,788379755362,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FCG,WTRFALL CUR SR 3' G , 364.55 ,788379755270,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FCGBF,WTRFALL CUR SR 3' G BF , 398.43 ,788379755287,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FCP,WTRFALL CUR SR 3' P , 581.38 ,788379755515,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FCPBF,WTRFALL CUR SR 3' P BF , 615.26 ,788379755522,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FCS,WTRFALL CUR SR 3' S , 581.38 ,788379755591,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FCSBF,WTRFALL CUR SR 3' S BF , 615.26 ,788379755607,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FCW,WTRFALL CUR SR 3' W , 364.55 ,788379755195,12.00,36.00,13.00,4.000,R,,
Whole Good,Water Features,581403FCWBF,WTRFALL CUR SR 3' W BF , 398.43 ,788379755201,12.00,36.00,13.00,4.000,R,,
Whole Good,Water Features,581403FCZ,WTRFALL CUR SR 3' Z , 472.96 ,788379755430,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FCZBF,WTRFALL CUR SR 3' Z BF , 506.84 ,788379755447,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FRB,WTRFALL RAIN SR 3' B , 506.84 ,788379755331,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FRBBF,WTRFALL RAIN SR 3' B BF , 540.73 ,788379755348,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FRG,WTRFALL RAIN SR 3' G , 398.43 ,788379755256,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FRGBF,WTRFALL RAIN SR 3' G BF , 432.31 ,788379755263,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FRP,WTRFALL RAIN SR 3' P , 615.26 ,788379755492,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FRPBF,WTRFALL RAIN SR 3' P BF , 649.14 ,788379755508,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FRS,WTRFALL RAIN SR 3' S , 615.26 ,788379755577,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FRSBF,WTRFALL RAIN SR 3' S BF , 649.14 ,788379755584,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FRW,WTRFALL RAIN SR 3' W , 398.43 ,788379755171,12.00,36.00,13.00,4.000,R,,
Whole Good,Water Features,581403FRWBF,WTRFALL RAIN SR 3' W BF , 432.31 ,788379755188,12.00,36.00,13.00,4.000,R,,
Whole Good,Water Features,581403FRZ,WTRFALL RAIN SR 3' Z , 506.84 ,788379755416,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FRZBF,WTRFALL RAIN SR 3' Z BF , 540.73 ,788379755423,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FSB,WTRFALL SH SR 3' B , 418.75 ,788379755317,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FSBBF,WTRFALL SH SR 3' B BF , 452.64 ,788379755324,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FSG,WTRFALL SH SR 3' G , 310.34 ,788379755232,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FSGBF,WTRFALL SH SR 3' G BF , 344.22 ,788379755249,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FSP,WTRFALL SH SR 3' P , 527.18 ,788379755478,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FSPBF,WTRFALL SH SR 3' P BF , 561.05 ,788379755485,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FSS,WTRFALL SH SR 3' S , 527.18 ,788379755553,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FSSBF,WTRFALL SH SR 3' S BF , 561.05 ,788379755560,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FSW,WTRFALL SH SR 3' W , 310.34 ,788379755157,12.00,36.00,13.00,4.000,R,,
Whole Good,Water Features,581403FSWBF,WTRFALL SH SR 3' W BF , 344.22 ,788379755164,12.00,36.00,13.00,4.000,R,,
Whole Good,Water Features,581403FSZ,WTRFALL SH SR 3' Z , 418.75 ,788379755393,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581403FSZBF,WTRFALL SH SR 3' Z BF , 452.64 ,788379755409,12.00,36.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404ARB,WTRARC RAIN SR 4' B , 609.84 ,788379755850,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404ARBBF,WTRARC RAIN SR 4' B BF , 643.72 ,788379755867,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404ARG,WTRARC RAIN SR 4' G , 501.42 ,788379755775,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404ARGBF,WTRARC RAIN SR 4' G BF , 535.30 ,788379755782,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404ARP,WTRARC RAIN SR 4' P , 718.25 ,788379756017,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404ARPBF,WTRARC RAIN SR 4' P BF , 752.14 ,788379756024,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404ARS,WTRARC RAIN SR 4' S , 718.25 ,788379756093,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404ARSBF,WTRARC RAIN SR 4' S BF , 752.14 ,788379756109,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404ARW,WTRARC RAIN SR 4' W , 501.42 ,788379755690,16.00,48.00,13.00,4.000,R,,
Whole Good,Water Features,581404ARWBF,WTRARC RAIN SR 4' W BF , 535.30 ,788379755706,16.00,48.00,13.00,4.000,R,,
Whole Good,Water Features,581404ARZ,WTRARC RAIN SR 4' Z , 609.84 ,788379755935,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404ARZBF,WTRARC RAIN SR 4' Z BF , 643.72 ,788379755942,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FCB,WTRFALL CUR SR 4' B , 575.96 ,788379755836,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FCBBF,WTRFALL CUR SR 4' B BF , 609.84 ,788379755843,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FCG,WTRFALL CUR SR 4' G , 467.54 ,788379755751,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FCGBF,WTRFALL CUR SR 4' G BF , 501.42 ,788379755768,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FCP,WTRFALL CUR SR 4' P , 684.37 ,788379755997,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FCPBF,WTRFALL CUR SR 4' P BF , 718.25 ,788379756000,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FCS,WTRFALL CUR SR 4' S , 684.37 ,788379756079,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FCSBF,WTRFALL CUR SR 4' S BF , 718.25 ,788379756086,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FCW,WTRFALL CUR SR 4' W , 467.54 ,788379755676,16.00,48.00,13.00,4.000,R,,
Whole Good,Water Features,581404FCWBF,WTRFALL CUR SR 4' W BF , 501.42 ,788379755683,16.00,48.00,13.00,4.000,R,,
Whole Good,Water Features,581404FCZ,WTRFALL CUR SR 4' Z , 575.96 ,788379755911,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FCZBF,WTRFALL CUR SR 4' Z BF , 609.84 ,788379755928,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FRB,WTRFALL RAIN SR 4' B , 609.84 ,788379755812,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FRBBF,WTRFALL RAIN SR 4' B BF , 643.72 ,788379755829,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FRG,WTRFALL RAIN SR 4' G , 501.42 ,788379755737,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FRGBF,WTRFALL RAIN SR 4' G BF , 535.30 ,788379755744,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FRP,WTRFALL RAIN SR 4' P , 718.25 ,788379755973,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FRPBF,WTRFALL RAIN SR 4' P BF , 752.14 ,788379755980,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FRS,WTRFALL RAIN SR 4' S , 718.25 ,788379756055,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FRSBF,WTRFALL RAIN SR 4' S BF , 752.14 ,788379756062,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FRW,WTRFALL RAIN SR 4' W , 501.42 ,788379755652,16.00,48.00,13.00,4.000,R,,
Whole Good,Water Features,581404FRWBF,WTRFALL RAIN SR 4' W BF , 535.30 ,788379755669,16.00,48.00,13.00,4.000,R,,
Whole Good,Water Features,581404FRZ,WTRFALL RAIN SR 4' Z , 609.84 ,788379755898,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FRZBF,WTRFALL RAIN SR 4' Z BF , 643.72 ,788379755904,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FSB,WTRFALL SH SR 4' B , 508.20 ,788379755799,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FSBBF,WTRFALL SH SR 4' B BF , 542.08 ,788379755805,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FSG,WTRFALL SH SR 4' G , 399.78 ,788379755713,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FSGBF,WTRFALL SH SR 4' G BF , 433.66 ,788379755720,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FSP,WTRFALL SH SR 4' P , 616.62 ,788379755959,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FSPBF,WTRFALL SH SR 4' P BF , 650.49 ,788379755966,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FSS,WTRFALL SH SR 4' S , 616.62 ,788379756031,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FSSBF,WTRFALL SH SR 4' S BF , 650.49 ,788379756048,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FSW,WTRFALL SH SR 4' W , 399.78 ,788379755638,16.00,48.00,13.00,4.000,R,,
Whole Good,Water Features,581404FSWBF,WTRFALL SH SR 4' W BF , 433.66 ,788379755645,16.00,48.00,13.00,4.000,R,,
Whole Good,Water Features,581404FSZ,WTRFALL SH SR 4' Z , 508.20 ,788379755874,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581404FSZBF,WTRFALL SH SR 4' Z BF , 542.08 ,788379755881,16.00,48.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405ARB,WTRARC RAIN SR 5' B , 733.16 ,788379756222,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405ARG,WTRARC RAIN SR 5' G , 611.18 ,788379756185,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405ARP,WTRARC RAIN SR 5' P , 855.12 ,788379756307,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405ARS,WTRARC RAIN SR 5' S , 855.12 ,788379756345,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405ARW,WTRARC RAIN SR 5' W , 611.18 ,788379756147,20.00,60.00,13.00,4.000,R,,
Whole Good,Water Features,581405ARZ,WTRARC RAIN SR 5' Z , 733.16 ,788379756260,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FCB,WTRFALL CUR SR 5' B , 699.28 ,788379756215,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FCG,WTRFALL CUR SR 5' G , 577.31 ,788379756178,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FCP,WTRFALL CUR SR 5' P , 821.24 ,788379756291,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FCS,WTRFALL CUR SR 5' S , 821.24 ,788379756338,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FCW,WTRFALL CUR SR 5' W , 577.31 ,788379756130,20.00,60.00,13.00,4.000,R,,
Whole Good,Water Features,581405FCZ,WTRFALL CUR SR 5' Z , 699.28 ,788379756253,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FRB,WTRFALL RAIN SR 5' B , 733.16 ,788379756208,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FRG,WTRFALL RAIN SR 5' G , 611.18 ,788379756161,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FRP,WTRFALL RAIN SR 5' P , 855.12 ,788379756284,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FRS,WTRFALL RAIN SR 5' S , 855.12 ,788379756321,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FRW,WTRFALL RAIN SR 5' W , 611.18 ,788379756123,20.00,60.00,13.00,4.000,R,,
Whole Good,Water Features,581405FRZ,WTRFALL RAIN SR 5' Z , 733.16 ,788379756246,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FSB,WTRFALL SH SR 5' B , 617.97 ,788379756192,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FSG,WTRFALL SH SR 5' G , 496.00 ,788379756154,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FSP,WTRFALL SH SR 5' P , 739.93 ,788379756277,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FSS,WTRFALL SH SR 5' S , 739.93 ,788379756314,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581405FSW,WTRFALL SH SR 5' W , 496.00 ,788379756116,20.00,60.00,13.00,4.000,R,,
Whole Good,Water Features,581405FSZ,WTRFALL SH SR 5' Z , 617.97 ,788379756239,20.00,60.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406ARB,WTRARC RAIN SR 6' B , 836.15 ,788379756468,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406ARG,WTRARC RAIN SR 6' G , 707.42 ,788379756420,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406ARP,WTRARC RAIN SR 6' P , 964.90 ,788379756543,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406ARS,WTRARC RAIN SR 6' S , 964.90 ,788379756581,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406ARW,WTRARC RAIN SR 6' W , 707.42 ,788379756383,27.00,72.00,13.00,4.000,R,,
Whole Good,Water Features,581406ARZ,WTRARC RAIN SR 6' Z , 836.15 ,788379756505,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FCB,WTRFALL CUR SR 6' B , 802.28 ,788379756451,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FCG,WTRFALL CUR SR 6' G , 673.53 ,788379756413,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FCP,WTRFALL CUR SR 6' P , 931.02 ,788379756536,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FCS,WTRFALL CUR SR 6' S , 931.02 ,788379756574,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FCW,WTRFALL CUR SR 6' W , 673.53 ,788379756376,27.00,72.00,13.00,4.000,R,,
Whole Good,Water Features,581406FCZ,WTRFALL CUR SR 6' Z , 802.28 ,788379756499,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FRB,WTRFALL RAIN SR 6' B , 836.15 ,788379756444,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FRG,WTRFALL RAIN SR 6' G , 707.42 ,788379756406,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FRP,WTRFALL RAIN SR 6' P , 964.90 ,788379756529,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FRS,WTRFALL RAIN SR 6' S , 964.90 ,788379756567,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FRW,WTRFALL RAIN SR 6' W , 707.42 ,788379756369,27.00,72.00,13.00,4.000,R,,
Whole Good,Water Features,581406FRZ,WTRFALL RAIN SR 6' Z , 836.15 ,788379756482,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FSB,WTRFALL SH SR 6' B , 720.96 ,788379756437,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FSG,WTRFALL SH SR 6' G , 592.22 ,788379756390,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FSP,WTRFALL SH SR 6' P , 849.71 ,788379756512,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FSS,WTRFALL SH SR 6' S , 849.71 ,788379756550,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581406FSW,WTRFALL SH SR 6' W , 592.22 ,788379756352,27.00,72.00,13.00,4.000,R,,
Whole Good,Water Features,581406FSZ,WTRFALL SH SR 6' Z , 720.96 ,788379756475,27.00,72.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407ARB,WTRARC RAIN SR 7' B , 928.31 ,788379756703,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407ARG,WTRARC RAIN SR 7' G , 792.79 ,788379756666,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407ARP,WTRARC RAIN SR 7' P ," 1,063.83 ",788379756789,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407ARS,WTRARC RAIN SR 7' S ," 1,063.83 ",788379756826,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407ARW,WTRARC RAIN SR 7' W , 792.79 ,788379756628,31.00,84.00,13.00,4.000,R,,
Whole Good,Water Features,581407ARZ,WTRARC RAIN SR 7' Z , 928.31 ,788379756741,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FCB,WTRFALL CUR SR 7' B , 887.65 ,788379756697,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FCG,WTRFALL CUR SR 7' G , 752.14 ,788379756659,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FCP,WTRFALL CUR SR 7' P ," 1,023.16 ",788379756772,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FCS,WTRFALL CUR SR 7' S ," 1,023.16 ",788379756819,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FCW,WTRFALL CUR SR 7' W , 752.14 ,788379756611,31.00,84.00,13.00,4.000,R,,
Whole Good,Water Features,581407FCZ,WTRFALL CUR SR 7' Z , 887.65 ,788379756734,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FRB,WTRFALL RAIN SR 7' B , 928.31 ,788379756680,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FRG,WTRFALL RAIN SR 7' G , 792.79 ,788379756642,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FRP,WTRFALL RAIN SR 7' P ," 1,063.83 ",788379756765,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FRS,WTRFALL RAIN SR 7' S ," 1,063.83 ",788379756802,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FRW,WTRFALL RAIN SR 7' W , 792.79 ,788379756604,31.00,84.00,13.00,4.000,R,,
Whole Good,Water Features,581407FRZ,WTRFALL RAIN SR 7' Z , 928.31 ,788379756727,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FSB,WTRFALL SH SR 7' B , 792.79 ,788379756673,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FSG,WTRFALL SH SR 7' G , 657.27 ,788379756635,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FSP,WTRFALL SH SR 7' P , 928.31 ,788379756758,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FSS,WTRFALL SH SR 7' S , 928.31 ,788379756796,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581407FSW,WTRFALL SH SR 7' W , 657.27 ,788379756598,31.00,84.00,13.00,4.000,R,,
Whole Good,Water Features,581407FSZ,WTRFALL SH SR 7' Z , 792.79 ,788379756710,31.00,84.00,13.00,4.000,00057941,,
Whole Good,Water Features,581408ARB,WTRARC RAIN SR 8' B , 998.78 ,788379756949,36.00,96.00,13.00,4.000,00057941,,
Whole Good,Water Features,581408ARG,WTRARC RAIN SR 8' G , 856.49 ,788379756901,36.00,96.00,13.00,4.000,00057941,,
Whole Good,Water Features,581408ARP,WTRARC RAIN SR 8' P ," 1,141.07 ",788379757021,36.00,96.00,13.00,4.000,00057941,,
Whole Good,Water Features,581408ARS,WTRARC RAIN SR 8' S ," 1,141.07 ",788379757069,36.00,96.00,13.00,4.000,00057941,,
Whole Good,Water Features,581408ARW,WTRARC RAIN SR 8' W , 856.49 ,788379756864,36.00,96.00,13.00,4.000,R,,
